Unnamed: 0,Year,FuelConsumption,Kilometres,Doors,Seats,Price,Automatic,Manual,DEMO,NEW,USED,Engine_cyl_num,Engine_total_vol
16066,2023,6.3,7.0,4,5,10.505642716590316,1,0,0,1,0,4,2.0
16067,2023,6.1,16.0,4,7,11.093614950040012,1,0,0,1,0,4,2.2
16069,2015,9.4,212371.0,4,7,9.998343083548807,1,0,0,0,1,4,2.8
16070,2022,6.1,16.0,4,7,10.868282693469897,1,0,0,1,0,4,2.2
16072,2012,7.1,173365.0,4,5,9.471935109664646,1,0,0,0,1,4,2.0
16073,2022,7.5,12.0,4,5,10.686726776622612,1,0,1,0,0,4,2.5
16074,2023,8.6,10.0,4,5,11.094223130080044,1,0,0,1,0,4,2.4
16075,2017,7.6,190081.0,2,3,9.679093219320265,0,1,0,0,1,4,2.2
16076,2019,7.2,57520.0,4,7,10.308619271743055,1,0,0,0,1,4,2.4
16078,2022,6.1,16.0,4,7,11.193202178306985,1,0,1,0,0,4,2.2
16079,2019,7.9,63776.0,4,5,10.308619271743055,1,0,0,0,1,4,2.0
16080,2016,6.9,134107.0,4,5,10.042814617757227,0,1,0,0,1,4,2.2
16081,2023,7.6,8.0,4,5,10.951543117587086,1,0,0,1,0,4,2.5
16082,2022,8.8,7.0,4,7,11.047344043335078,1,0,0,1,0,4,2.5
16083,2017,7.6,225411.0,4,5,10.08539235583374,1,0,0,0,1,4,2.4
16084,2018,5.8,51509.0,4,7,11.156107653683586,1,0,0,0,1,6,3.0
16085,2022,8.8,8.0,4,7,11.220780113557778,1,0,1,0,0,4,2.5
16087,2005,0.0,353047.0,2,2,9.2093398716426,0,1,0,0,1,6,3.5
16089,2016,6.5,142322.0,4,5,10.568440998725292,0,1,0,0,1,4,2.3
16090,2013,8.4,263908.0,2,3,9.304741047397666,0,1,0,0,1,4,2.2
16091,2013,11.5,20012.0,2,3,10.126231023828998,1,0,0,0,1,4,2.7
16093,2019,5.4,59608.0,4,5,10.77662023009248,1,0,0,0,1,4,2.0
16094,2007,12.8,196000.0,4,5,8.680671660408713,1,0,0,0,1,6,4.0
16096,2016,9.0,119446.0,4,7,10.462817585361734,1,0,0,0,1,4,3.2
16097,2012,9.1,173587.0,4,5,10.274706221915702,1,0,0,0,1,4,2.8
16098,2023,8.0,6.0,4,5,11.075458723336263,1,0,0,1,0,4,3.0
16099,2020,7.4,37826.0,4,5,11.08041798575018,0,1,0,0,1,4,2.8
16101,2016,9.0,80155.0,4,5,10.819578264407616,1,0,0,0,1,5,3.2
16102,2019,12.0,26091.0,4,2,10.668513436561481,1,0,0,0,1,6,3.5
16103,2017,7.4,99995.0,4,5,9.951801412814678,1,0,0,0,1,4,2.0
16104,2015,6.0,161602.0,4,5,9.898475010712584,1,0,0,0,1,4,2.5
16105,2016,8.3,100518.0,4,5,11.275048914053954,1,0,0,0,1,8,4.1
16106,2023,8.1,20.0,4,5,10.531829509729958,1,0,0,1,0,4,2.0
16108,2019,7.7,29146.0,5,4,11.154820928221902,1,0,0,0,1,6,3.0
16109,2023,9.8,20.0,4,5,10.490857463941905,1,0,0,1,0,4,2.0
16111,2023,8.1,5.0,4,5,10.645186773678239,1,0,0,1,0,4,2.0
16112,2019,8.6,128424.0,4,7,10.703244468154331,1,0,0,0,1,4,2.8
16113,2008,6.7,97025.0,4,5,9.679718805828,1,0,0,0,1,4,2.0
16117,2023,8.1,20.0,4,5,10.257308427491955,1,0,0,1,0,4,1.5
16118,2020,11.2,39604.0,4,5,11.07952373816904,1,0,0,0,1,6,3.6
16119,2021,7.0,2100.0,4,5,11.24935046786168,1,0,0,0,1,4,2.0
16121,2022,9.4,21.0,4,5,10.645067690617664,1,0,1,0,0,4,2.0
16122,2009,14.6,210183.0,4,5,10.188628900078157,1,0,0,0,1,8,6.0
16123,2006,9.5,273520.0,4,5,9.800845560564248,1,0,0,0,1,4,3.0
16124,2008,11.0,221455.0,2,2,9.053569596026234,0,1,0,0,1,4,2.4
16125,2017,5.7,31467.0,4,5,10.51406800943911,1,0,0,0,1,4,1.6
16126,2010,6.0,151648.0,5,5,9.39182824802156,1,0,0,0,1,4,1.6
16127,2016,7.9,145488.0,4,5,10.188628900078157,0,1,0,0,1,4,2.0
16128,2019,10.6,66679.0,5,5,11.459841093877774,1,0,0,0,1,6,3.0
16130,2016,6.8,75457.0,5,5,10.817535771857504,1,0,0,0,1,6,3.0
16131,2018,7.0,58846.0,4,5,10.73269417750317,1,0,0,0,1,4,2.0
16133,2022,6.9,33.0,2,4,10.714195521835219,1,0,0,0,1,4,1.5
16136,2022,8.1,24.0,4,5,11.156107653683586,1,0,0,1,0,4,2.0
16139,2018,8.1,39824.0,4,5,10.490996401073076,1,0,0,0,1,4,2.5
16141,2019,7.4,24392.0,4,5,10.082888180902419,1,0,0,0,1,4,2.0
16145,2016,9.4,160050.0,4,7,10.308619271743055,1,0,0,0,1,4,2.8
16146,2023,12.4,10.0,4,5,11.428325723104077,1,0,0,1,0,6,3.6
16149,2007,10.9,296841.0,4,5,9.07680897935166,0,1,0,0,1,4,2.4
16150,2015,5.2,95003.0,4,5,10.126231023828998,1,0,0,0,1,4,2.1
16151,2019,6.0,43996.0,4,5,10.433821642690162,1,0,0,0,1,4,1.5
16152,2016,7.1,85438.0,4,5,10.5184028848265,1,0,0,0,1,4,2.3
16154,2022,9.3,14.0,4,5,10.583802754280695,1,0,0,1,0,4,2.2
16160,2014,6.1,93749.0,5,5,9.85214162518454,1,0,0,0,1,4,1.6
16161,2015,7.9,92316.0,4,5,10.08539235583374,1,0,0,0,1,4,2.0
16165,2010,4.4,129853.0,5,5,8.98594603876032,0,1,0,0,1,4,1.6
16166,2017,9.9,22308.0,4,7,10.463074768634808,1,0,0,0,1,6,3.5
16167,2022,7.8,27079.0,4,7,11.00193316064714,1,0,0,0,1,4,3.0
16168,2022,7.5,29.0,4,5,10.621083413498383,1,0,1,0,0,4,2.0
16169,2021,5.9,23956.0,5,5,10.776661993336655,1,0,0,0,1,3,1.5
16170,2022,6.3,44102.0,4,5,10.126591103050316,1,0,0,0,1,4,2.0
16171,2018,7.4,226169.0,4,5,9.998752276761909,1,0,0,0,1,4,2.5
16172,2022,9.4,22.0,4,5,10.670930187673868,1,0,1,0,0,4,2.0
16173,2015,5.3,156574.0,4,5,9.903437551286085,1,0,0,0,1,4,1.6
16174,2022,5.0,10.0,4,5,10.618763085169075,1,0,0,1,0,4,1.5
16176,2018,9.1,245234.0,4,5,10.373459931293572,1,0,0,0,1,4,2.8
16177,2020,7.0,51282.0,4,5,10.433821642690162,1,0,0,0,1,4,2.0
16178,2019,10.7,74244.0,2,2,11.407453832027993,0,1,0,0,1,8,4.5
16180,2019,9.7,105990.0,2,3,10.571060481976643,0,1,0,0,1,5,3.2
16181,2022,5.8,1589.0,5,5,11.00193316064714,1,0,0,0,1,4,2.0
16182,2015,7.8,190435.0,4,7,10.08539235583374,1,0,0,0,1,4,2.2
16183,2016,9.4,84766.0,2,4,10.819578264407616,1,0,0,0,1,6,3.5
16184,2016,8.5,86123.0,4,7,10.77874793485229,1,0,0,0,1,5,3.2
16185,2007,11.1,102269.0,2,2,10.165467127635536,1,0,0,0,1,6,3.5
16187,2019,8.3,116362.0,4,5,9.946163826816564,1,0,0,0,1,4,2.4
16189,2006,8.4,204140.0,4,3,10.126231023828998,1,0,0,0,1,4,2.5
16194,2022,6.6,4.0,5,5,10.636768490835719,1,0,0,1,0,4,2.5
16202,2011,9.0,218124.0,4,7,9.615138591096644,1,0,0,0,1,4,2.5
16203,2022,7.5,3.0,4,5,10.808757781126818,1,0,0,1,0,4,2.5
16205,2019,8.2,102247.0,4,5,10.98512321699712,1,0,0,0,1,4,2.0
16206,2018,8.7,106441.0,4,4,10.75683848463641,1,0,0,0,1,5,3.2
16207,2019,8.8,44325.0,4,3,10.595383951194421,1,0,0,0,1,4,2.5
16208,2012,7.6,195331.0,5,5,9.150484204822817,0,1,0,0,1,4,2.0
16209,2017,6.6,138644.0,4,7,10.08539235583374,1,0,0,0,1,4,2.0
16210,2017,7.7,76810.0,4,5,10.400863128577715,1,0,0,0,1,4,1.6
16211,2021,7.9,15500.0,4,5,10.714395546283317,0,1,0,0,1,4,2.4
16212,2019,9.9,64246.0,4,7,10.490996401073076,1,0,0,0,1,6,3.5
16213,2013,7.8,40000.0,2,4,10.239245248219472,0,1,0,0,1,4,2.0
16214,2022,7.2,16.0,4,5,10.903751718186461,1,0,0,1,0,4,2.0
16215,2012,8.7,133911.0,4,5,9.851562479671209,1,0,0,0,1,4,2.4
16216,2018,7.0,76955.0,4,5,10.308552580622953,1,0,0,0,1,4,1.5
16217,2007,9.9,149000.0,4,5,9.2093398716426,1,0,0,0,1,6,3.5
16218,2011,9.8,93413.0,4,5,9.893437216682626,0,1,0,0,1,6,3.6
16220,2012,11.6,130895.0,4,7,10.126591103050316,1,0,0,0,1,6,3.5
16222,2005,11.6,152262.0,4,5,10.46310334047155,0,1,0,0,1,4,2.5
16223,2016,7.1,45847.0,5,5,9.878169744551839,1,0,0,0,1,4,2.0
16224,2018,7.4,94766.0,4,5,9.951801412814678,1,0,0,0,1,4,2.0
16225,2012,8.5,142287.0,4,5,9.295416544331301,0,1,0,0,1,4,2.0
16226,2021,6.9,33000.0,2,4,10.621034619919609,1,0,0,0,1,4,1.5
16227,2022,4.0,3085.0,4,5,11.00023143014421,1,0,0,0,1,4,1.6
16228,2019,7.4,62339.0,5,5,10.274706221915702,1,0,0,0,1,4,2.0
16229,2007,7.4,260827.0,4,5,8.961879012677683,1,0,0,0,1,4,1.8
16231,2022,7.0,2081.0,4,5,10.621034619919609,1,0,0,0,1,4,1.5
16232,2021,7.9,47006.0,4,7,11.395132429263844,1,0,0,0,1,4,2.8
16233,2017,6.6,75532.0,4,5,10.400863128577715,1,0,0,0,1,4,2.0
16234,2015,11.0,113000.0,4,7,10.11476093127985,1,0,0,0,1,6,3.7
16235,2016,5.6,68057.0,4,5,11.109458359524737,1,0,0,0,1,6,3.0
16237,2020,13.0,18936.0,2,4,11.289656905842868,0,1,0,0,1,8,5.0
16238,2012,8.0,199379.0,4,5,9.471935109664646,1,0,0,0,1,5,2.4
16239,2021,7.4,11109.0,4,5,10.79937147463262,1,0,0,0,1,4,1.5
16240,2012,6.9,86230.0,4,5,9.103868127465667,1,0,0,0,1,4,1.4
16241,1998,9.5,308344.0,2,4,9.104868739033948,1,0,0,0,1,4,2.0
16242,2017,12.9,42622.0,4,5,11.289656905842868,1,0,0,0,1,8,6.2
16244,2022,7.9,22.0,4,5,10.70232269513748,1,0,0,1,0,4,2.4
16246,2016,10.2,143922.0,4,7,10.338511462885837,1,0,0,0,1,6,3.5
16247,2022,7.2,4589.0,4,5,10.976611078437072,1,0,1,0,0,4,1.4
16248,2022,5.9,14.0,4,5,10.749784912589748,1,0,0,1,0,4,1.4
16249,2020,4.8,21478.0,5,5,10.122141038577473,1,0,0,0,1,4,1.2
16254,2022,5.7,25259.0,4,5,11.109458359524737,1,0,0,0,1,4,1.3
16258,2020,6.3,40900.0,4,5,10.373178632943564,1,0,0,0,1,4,2.0
16264,2008,9.2,104776.0,4,5,9.464207095933233,1,0,0,0,1,4,2.2
16265,2015,7.2,102885.0,4,5,10.711480124765114,1,0,0,0,1,4,2.0
16266,2016,8.7,38706.0,4,5,11.50174317556766,1,0,0,0,1,8,4.0
16268,2022,6.8,1603.0,4,5,11.428325723104077,1,0,1,0,0,6,3.0
16270,2023,6.0,873.0,4,7,11.23707973251662,1,0,1,0,0,4,1.6
16272,2023,6.8,14.0,4,5,11.03746698504153,1,0,0,1,0,4,2.0
16273,2022,7.2,11.0,4,5,11.286940380321361,1,0,0,1,0,4,2.0
16274,2018,6.7,81456.0,4,5,9.998343083548807,1,0,0,0,1,4,1.4
16277,2023,8.0,12.0,4,5,11.004596721402825,1,0,0,1,0,4,3.0
16279,2022,7.2,2200.0,4,5,10.91490662950186,1,0,1,0,0,4,1.4
16280,2023,8.0,1194.0,4,5,11.396166904360033,1,0,1,0,0,4,2.0
16281,2016,6.0,101515.0,4,5,10.08539235583374,1,0,0,0,1,4,1.5
16282,2022,6.6,850.0,4,4,10.704367432898955,1,0,1,0,0,4,1.3
16285,2023,8.2,14.0,4,5,10.955444895831816,1,0,0,1,0,4,2.0
16286,2020,7.2,33629.0,4,5,10.165467127635536,1,0,0,0,1,4,1.6
16287,2022,7.2,2314.0,4,5,11.00193316064714,1,0,1,0,0,4,1.4
16288,2018,7.9,147444.0,4,5,9.998343083548807,1,0,0,0,1,4,2.0
16289,2005,8.5,126110.0,5,5,9.092457331319466,0,1,0,0,1,4,2.0
16290,2019,7.2,70196.0,4,5,10.16068464397519,1,0,0,0,1,4,2.0
16291,2012,9.3,72139.0,4,5,9.951801412814678,1,0,0,0,1,4,2.5
16292,2023,8.3,7.0,4,5,10.837225198014004,1,0,0,1,0,4,2.5
16293,2023,4.8,1123.0,4,5,11.277076541158465,1,0,1,0,0,4,2.0
16294,2019,7.6,41235.0,4,5,10.308619271743055,1,0,0,0,1,4,2.0
16295,2017,11.6,55840.0,4,8,10.799555168721248,1,0,0,0,1,6,3.3
16297,2023,5.6,13.0,4,5,10.680286305591684,1,0,0,1,0,4,1.5
16298,2012,8.2,86454.0,4,5,9.902987427494446,1,0,0,0,1,4,2.0
16299,2019,8.9,63730.0,4,7,10.341419850781794,1,0,0,0,1,6,3.6
16302,2013,6.6,117210.0,5,5,9.679718805828,1,0,0,0,1,4,1.8
16304,2022,6.1,14.0,4,5,11.093979902448186,1,0,0,1,0,4,2.0
16305,2016,8.7,115315.0,4,5,10.274706221915702,1,0,0,0,1,4,2.0
16306,2022,7.6,3027.0,4,5,10.91490662950186,1,0,0,0,1,4,2.0
16308,2018,7.5,74211.0,4,7,10.711925777430809,1,0,0,0,1,4,2.2
16312,2007,10.5,227358.0,4,5,9.471935109664646,1,0,0,0,1,6,3.0
16317,2022,7.4,26.0,5,5,11.300449808780533,1,0,0,1,0,4,2.0
16319,2023,8.6,33.0,4,7,11.021346758566695,1,0,0,1,0,4,2.0
16321,2022,7.6,1.0,4,5,10.689213914389166,1,0,0,1,0,4,2.3
16322,2023,8.6,20.0,4,7,11.021346758566695,1,0,0,1,0,4,2.0
16323,2019,8.1,43569.0,4,5,10.764265574480024,1,0,0,0,1,4,2.0
16324,2022,7.6,13.0,4,5,11.369989992270412,1,0,0,1,0,4,2.0
16329,2005,8.3,172111.0,4,5,8.98594603876032,1,0,0,0,1,4,1.8
16332,2010,7.9,197451.0,5,5,9.046644279305394,0,1,0,0,1,4,2.0
16335,2018,7.3,137199.0,4,5,10.165467127635536,1,0,0,0,1,4,1.5
16336,2022,8.0,10452.0,4,5,11.407453832027993,1,0,1,0,0,4,2.0
16337,2022,5.4,14.0,4,5,10.568080925678013,1,0,1,0,0,3,1.0
16338,2019,6.5,27600.0,5,5,10.570547398332755,1,0,0,0,1,4,2.0
16339,2023,8.1,10.0,4,5,10.773608683563433,1,0,0,1,0,4,2.0
16341,2012,7.1,172330.0,5,5,9.304741047397666,0,1,0,0,1,4,2.0
16343,2012,7.5,80084.0,4,5,9.85166780380633,1,0,0,0,1,4,2.0
16346,2000,13.5,286200.0,4,5,8.987071812848821,1,0,0,0,1,8,4.3
16348,2015,7.5,128028.0,4,5,10.063904273942033,1,0,0,0,1,4,2.4
16349,2011,8.4,144803.0,4,5,9.608310798322087,1,0,0,0,1,4,2.0
16350,2014,8.8,97357.0,4,5,10.621083413498383,1,0,0,0,1,5,2.5
16352,2013,9.5,146433.0,4,5,9.710509415553645,1,0,0,0,1,6,3.6
16354,2022,8.2,12.0,4,7,10.923435350020556,1,0,0,1,0,4,2.0
16355,2018,7.2,90000.0,4,5,10.618591900448115,0,1,0,0,1,4,2.4
16356,2013,8.0,218420.0,2,2,9.43675855582405,0,1,0,0,1,4,2.5
16357,2022,6.6,9.0,4,4,10.691717614342766,1,0,0,1,0,4,1.3
16359,2010,10.1,129187.0,4,5,9.846864289595038,1,0,0,0,1,6,3.6
16360,2019,6.2,50588.0,5,5,9.993693820422276,1,0,0,0,1,4,1.4
16361,2016,9.0,192433.0,4,5,9.680281499268713,1,0,0,0,1,6,4.0
16362,2022,8.1,8.0,4,5,10.79937147463262,1,0,0,1,0,4,2.5
16363,2019,5.7,52900.0,4,5,10.748282282705214,1,0,0,0,1,4,1.3
16364,2022,12.4,12.0,4,5,11.289656905842868,1,0,0,1,0,6,3.6
16365,2017,6.6,61554.0,4,5,10.644233711895351,1,0,0,0,1,4,2.0
16367,2022,1.7,20.0,5,5,10.73617926053397,1,0,0,1,0,4,1.5
16370,2010,9.9,191532.0,4,5,9.79757132694458,1,0,0,0,1,6,4.0
16372,2019,7.8,91057.0,4,5,10.447844659510912,1,0,0,0,1,4,2.2
16373,2022,5.4,12.0,4,5,10.596384701840863,1,0,0,1,0,3,1.0
16375,2014,8.7,182785.0,4,5,9.84108009240751,1,0,0,0,1,4,2.4
16376,2023,8.0,7.0,4,5,11.201892878910197,1,0,0,1,0,4,3.0
16377,2018,7.3,81404.0,4,5,10.403959764222627,1,0,0,0,1,4,2.5
16378,2022,7.3,10.0,4,3,10.829530575852962,1,0,1,0,0,4,2.0
16380,2014,5.6,231137.0,3,5,9.259035293514941,0,1,0,0,1,4,1.4
16381,2016,4.5,88482.0,4,5,10.621083413498383,1,0,0,0,1,4,2.1
16382,2019,4.2,64606.0,4,5,10.54507824618167,1,0,0,0,1,4,2.5
16383,2003,14.5,161538.0,4,5,9.615805480084347,1,0,0,0,1,8,5.4
16384,2018,6.7,75406.0,4,5,10.5184028848265,1,0,0,0,1,4,2.0
16386,2019,6.2,12889.0,4,7,10.691717614342766,1,0,0,0,1,4,2.3
16387,2018,7.2,125033.0,4,5,9.998343083548807,1,0,0,0,1,4,2.0
16388,1989,15.0,170744.0,4,5,10.126231023828998,1,0,0,0,1,8,4.2
16389,2019,5.7,43621.0,4,7,11.034728360695965,1,0,0,0,1,4,2.0
16390,2013,8.7,99133.0,4,5,10.126591103050316,1,0,0,0,1,4,2.4
16391,2021,5.6,25634.0,5,7,11.325245577931588,1,0,0,0,1,4,2.5
16393,2022,7.6,10.0,4,5,10.274706221915702,1,0,0,1,0,4,2.0
16394,2006,13.9,205829.0,4,5,9.581834960513193,1,0,0,0,1,6,4.0
16396,2018,9.3,173725.0,5,5,10.275016625615446,1,0,0,0,1,6,3.6
16397,2020,6.7,17006.0,2,2,10.757690092096862,1,0,0,0,1,4,2.1
16398,2015,6.1,106224.0,4,5,10.126231023828998,1,0,0,0,1,4,2.0
16400,2014,4.9,135000.0,4,5,10.165467127635536,1,0,0,0,1,4,2.5
16401,2015,7.7,120515.0,4,5,10.308619271743055,1,0,0,0,1,4,2.0
16402,2004,11.2,257222.0,4,5,8.85209276347713,1,0,0,0,1,6,3.5
16403,2010,8.4,235329.0,4,5,10.221941283654663,1,0,0,0,1,4,2.0
16404,2018,8.7,152415.0,4,5,10.77874793485229,1,0,0,0,1,5,3.2
16405,2017,4.9,66877.0,4,5,9.903437551286085,1,0,0,0,1,4,1.2
16406,1998,8.4,206276.0,3,5,8.907476977528738,1,0,0,0,1,4,1.6
16407,2014,5.7,99587.0,3,2,10.165467127635536,1,0,0,0,1,4,1.6
16408,2019,7.5,66526.0,4,7,10.757690092096862,1,0,0,0,1,4,2.2
16409,2022,12.4,12.0,4,5,11.211685227919597,1,0,0,1,0,6,3.6
16410,2019,6.4,17738.0,5,5,10.613491850162497,1,0,0,0,1,4,1.2
16411,2013,8.3,129114.0,2,4,10.52607813963294,0,1,0,0,1,4,3.0
16413,2016,9.0,60456.0,4,5,10.714195521835219,1,0,0,0,1,5,3.2
16414,2022,7.3,10008.0,4,8,11.38764564854347,1,0,0,0,1,4,2.2
16415,2022,8.1,4.0,4,7,10.979172336560532,1,0,0,1,0,4,2.5
16416,2020,4.7,21727.0,5,5,10.913050024370726,1,0,0,0,1,4,2.5
16417,2017,8.7,197633.0,4,4,10.5184028848265,1,0,0,0,1,5,3.2
16418,2017,8.1,117134.0,4,7,10.568440998725292,1,0,0,0,1,4,3.0
16419,2023,10.3,22.0,4,5,11.018465195290503,1,0,0,1,0,4,2.0
16420,2019,10.2,85546.0,4,5,10.91490662950186,1,0,0,0,1,6,3.3
16421,2017,7.8,139159.0,4,7,10.412952250662777,1,0,0,0,1,4,2.2
16422,2021,7.9,53448.0,4,7,11.184282499463349,1,0,0,0,1,4,2.8
16423,2022,6.1,12.0,4,7,10.976782033219948,1,0,1,0,0,4,2.2
16426,2019,9.4,61359.0,4,7,10.433821642690162,1,0,0,0,1,6,3.6
16427,2016,6.1,40927.0,2,2,10.477006245640542,0,1,0,0,1,4,1.5
16428,2022,5.1,4.0,5,5,10.388379794275615,1,0,0,1,0,3,1.0
16430,2023,8.6,5.0,4,4,10.79937147463262,1,0,0,1,0,4,2.4
16431,2010,9.8,112117.0,4,5,10.518646164234097,1,0,0,0,1,6,3.5
16433,2022,9.8,10.0,4,5,10.680286305591684,1,0,1,0,0,4,2.0
16434,2021,9.5,8700.0,4,5,11.32418334037335,1,0,0,0,1,6,3.5
16435,2005,14.0,40930.0,4,5,10.668722809490328,1,0,0,0,1,8,5.7
16437,2018,9.0,69926.0,4,5,10.703244468154331,1,0,0,0,1,6,3.0
16438,2022,7.0,8.0,5,5,10.966524475690317,1,0,1,0,0,4,2.0
16439,2022,8.1,10.0,4,7,10.736396675471232,1,0,0,1,0,4,2.5
16440,2022,8.0,5.0,4,7,11.055324602441535,1,0,0,1,0,4,2.4
16441,2022,1.9,52.0,4,5,10.845251080383314,1,0,0,1,0,4,2.4
16444,2017,9.8,70124.0,4,5,10.433821642690162,1,0,0,0,1,6,3.6
16446,2019,7.0,42349.0,4,5,10.877103351029552,1,0,0,0,1,4,2.0
16447,2020,7.2,60880.0,4,7,10.373178632943564,1,0,0,0,1,4,2.4
16448,2022,6.0,3736.0,4,5,10.765997688725635,1,0,1,0,0,4,1.3
16450,2019,7.6,56543.0,5,5,10.307284603543595,1,0,0,0,1,4,2.0
16451,2019,7.2,105188.0,4,5,10.20322170601205,1,0,0,0,1,4,2.4
16452,2022,8.1,11000.0,4,7,11.041512843561073,1,0,0,0,1,4,2.5
16453,2023,7.2,22.0,4,6,10.858806671377762,1,0,1,0,0,4,2.2
16454,2011,7.6,141083.0,4,5,9.392578591964389,1,0,0,0,1,4,2.0
16455,2015,8.6,154258.0,4,5,9.608310798322087,1,0,0,0,1,4,2.4
16456,2019,7.4,85742.0,5,5,10.04107321548869,1,0,0,0,1,4,2.0
16458,2013,7.7,80309.0,4,5,9.79757132694458,1,0,0,0,1,4,2.0
16459,2021,6.5,28052.0,4,5,10.403323005002216,1,0,0,0,1,4,2.0
16460,2023,6.1,22.0,4,5,10.724808046819057,1,0,0,1,0,4,1.3
16461,2020,7.0,38405.0,4,5,10.490996401073076,1,0,0,0,1,4,2.0
16463,2013,5.5,141500.0,4,5,10.20322170601205,1,0,0,0,1,4,2.5
16464,2014,6.8,67700.0,5,5,9.647949933410914,0,1,0,0,1,4,1.8
16466,2020,7.5,42629.0,4,5,10.490996401073076,1,0,0,0,1,4,2.5
16467,2019,9.5,23240.0,4,7,10.714195521835219,1,0,0,0,1,6,3.5
16468,2015,7.4,131325.0,4,5,9.99857043378282,1,0,0,0,1,4,2.5
16469,2017,5.3,91425.0,4,5,10.308619271743055,1,0,0,0,1,4,2.0
16471,2013,6.6,224000.0,4,5,9.392578591964389,1,0,0,0,1,4,2.5
16472,2021,7.2,28000.0,4,5,10.950631092829045,1,0,0,0,1,4,1.6
16474,2015,7.4,118520.0,4,5,10.112329319139478,1,0,0,0,1,4,2.0
16475,2014,5.5,215977.0,3,5,9.104868739033948,1,0,0,0,1,4,1.4
16479,2014,9.9,71100.0,4,7,10.308619271743055,1,0,0,0,1,6,3.5
16480,2020,6.6,49071.0,4,5,10.308619271743055,1,0,0,0,1,4,2.0
16483,2016,5.4,113200.0,4,5,10.20322170601205,1,0,0,0,1,3,1.5
16484,2016,5.8,78201.0,4,5,9.679718805828,0,1,0,0,1,4,2.0
16486,2017,7.2,59133.0,4,5,10.085725772524334,1,0,0,0,1,4,1.5
16487,2010,10.7,118545.0,4,5,10.20322170601205,0,1,0,0,1,4,2.5
16488,2016,7.6,74333.0,4,5,9.615138591096644,1,0,0,0,1,4,1.8
16489,2022,6.0,4396.0,4,5,10.547208116433715,1,0,1,0,0,4,1.3
16490,2016,8.1,85211.0,2,2,10.341419850781794,1,0,0,0,1,4,3.0
16491,2023,9.4,20.0,4,5,10.645186773678239,1,0,0,1,0,4,2.0
16492,2018,6.8,104098.0,4,7,10.736353196265156,1,0,0,0,1,4,2.0
16493,2021,7.3,32289.0,4,7,11.097258494377467,1,0,0,0,1,4,2.2
16494,2022,7.9,9826.0,4,5,10.656082191739493,1,0,0,0,1,4,2.4
16495,2018,8.5,31371.0,4,5,10.517320926376348,1,0,0,0,1,4,2.5
16497,2017,4.9,119390.0,2,2,9.74090979777877,1,0,0,0,1,4,1.6
16501,2018,7.6,88570.0,4,5,10.46098681649979,1,0,0,0,1,4,2.4
16503,2007,9.1,184632.0,4,5,9.998343083548807,0,1,0,0,1,4,3.2
16504,2016,6.7,62497.0,2,4,10.433821642690162,1,0,0,0,1,4,2.0
16506,2012,9.0,116222.0,4,7,9.471935109664646,1,0,0,0,1,4,2.4
16507,2021,9.0,68051.0,4,5,10.042814617757227,1,0,0,0,1,4,1.5
16508,2021,8.0,36741.0,2,2,10.9507714584818,1,0,0,0,1,4,3.0
16509,2022,8.4,15488.0,4,5,11.373548448501586,1,0,0,0,1,6,3.0
16510,2022,7.9,19275.0,4,5,10.571060481976643,1,0,0,0,1,4,2.5
16512,2017,7.2,136903.0,2,3,10.595383951194421,1,0,0,0,1,4,2.0
16516,2006,8.2,98990.0,5,5,8.852235835227855,1,0,0,0,1,4,1.8
16518,2015,5.8,213312.0,4,5,9.546741177474825,1,0,0,0,1,4,1.6
16519,2005,9.8,256754.0,4,5,8.913281137711804,1,0,0,0,1,4,2.4
16521,2020,7.5,35985.0,4,5,11.387237517663838,1,0,0,0,1,4,2.1
16522,2021,8.0,16000.0,2,2,10.48849257447637,0,1,0,0,1,4,3.0
16524,2012,9.0,308083.0,4,5,9.546741177474825,1,0,0,0,1,4,2.8
16526,2017,9.0,222883.0,2,2,10.462817585361734,1,0,0,0,1,4,2.8
16527,2019,9.3,67951.0,4,5,10.570034051298894,1,0,0,0,1,5,3.2
16528,2023,6.9,10.0,4,5,10.736983459801367,1,0,1,0,0,4,1.6
16529,2008,12.2,178187.0,4,5,9.47231994707559,1,0,0,0,1,6,4.0
16531,2016,7.6,116000.0,4,7,11.109458359524737,1,0,0,0,1,6,3.0
16532,2013,9.2,196283.0,4,5,9.998343083548807,0,1,0,0,1,4,2.5
16533,2011,4.7,168753.0,2,4,9.578449693540579,1,0,0,0,1,4,1.5
16534,2022,7.9,12391.0,4,5,10.819578264407616,1,0,0,0,1,4,2.4
16536,2017,7.1,55000.0,2,4,10.462817585361734,1,0,0,0,1,4,2.0
16538,2018,7.5,78380.0,4,5,10.873887610057315,1,0,0,0,1,4,2.0
16540,2018,8.7,120000.0,4,5,10.645186773678239,1,0,0,0,1,5,3.2
16541,2015,8.4,124200.0,4,5,9.85166780380633,0,1,0,0,1,4,2.0
16542,2011,6.4,174388.0,4,5,10.126591103050316,1,0,0,0,1,6,3.5
16543,2012,9.0,186726.0,4,7,10.305613759378778,1,0,0,0,1,4,3.2
16544,2013,7.6,44939.0,4,5,9.846917201047734,1,0,0,0,1,4,1.8
16548,2022,9.0,22.0,4,5,10.611153819195277,1,0,0,1,0,4,2.2
16549,2022,6.5,19096.0,4,5,10.91490662950186,1,0,0,0,1,4,1.5
